Id,predicted
149,0.4443755066267942
150,0.5016632691823922
151,0.4797181432587586
152,0.4851109066287756
153,0.46762032781085205
154,0.4943234339239399
155,0.5185372563210612
156,0.45801201652620577
157,0.48127419413537603
158,0.48010930566838667
159,0.5203700403664038
160,0.44236313509784914
161,0.45257264234765715
162,0.5531673952142429
163,0.43952466947703445
164,0.5126960323126856
165,0.4784123744352833
166,0.49486953559910873
167,0.475932769608006
168,0.4694124604337466
169,0.4428363660503469
170,0.46368094095669193
171,0.43903186189850735
172,0.4401164558986015
173,0.4552729758733733
174,0.47474977983179095
175,0.5072880091693609
176,0.4832193107698167
177,0.4476863474635593
178,0.4607543065718165
179,0.5198809283055971
180,0.46762032781085205
181,0.4768605471368569
182,0.4764255771865332
183,0.4834405788677285
184,0.4536381058466643
185,0.49658879749933227
186,0.4422445796287799
187,0.43968712576133
188,0.5016632691823922
189,0.540194036032126
190,0.47699823310701317
191,0.4212535085377821
192,0.5339313644690533
193,0.5095892766040337
194,0.5152973869953618
195,0.44935992461738467
196,0.5165529044990336
197,0.5005617648821279
198,0.4601625201502494
199,0.4664210108013858
200,0.49758944575085423
201,0.4753246559531879
202,0.4350645343287639
203,0.4443755066267942
204,0.4729617523382221
205,0.4998711365594977
206,0.5312692226558662
207,0.4648812871580195
208,0.489776962606823
209,0.48382742442463494
210,0.492851548241997
211,0.4335449703783459
212,0.4847388747202346
213,0.508334342167281
214,0.480953501069482
215,0.48629167620407376
216,0.46606530612609587
217,0.4689551105895576
218,0.4832193107698167
219,0.4422445796287799
220,0.4504253881163918
221,0.5014583283177317
222,0.511701073100961
223,0.5305842101614028
224,0.5310928988482386
225,0.5209622729129132
226,0.42914823367999694
227,0.532766476002064
228,0.5160240561192492
229,0.5055994066437741
230,0.48296690179028845
231,0.4941895804134808
232,0.47536011368752606
233,0.46195465277314396
234,0.5060922142223012
235,0.438706582196308
236,0.508334342167281
237,0.5242828380317038
238,0.448437786901586
239,0.5055994066437741
240,0.4439018295493541
241,0.4897759334149618
242,0.4929892342121533
243,0.4574039028713876
244,0.5438352799336144
245,0.5220086059108332
246,0.49141405283444883
247,0.4680935587633498
248,0.5139827639096044
249,0.46274991403506294
250,0.45040625761530473
251,0.48310075530074753
252,0.5221774710306881
253,0.45694980241997685
254,0.48489288792364216
255,0.44025978168180996
256,0.43172481804853396
257,0.4763868700594168
258,0.5232439637215566
259,0.49068841290242277
260,0.4475847022946602
261,0.4466217397010995
262,0.46347421672356187
263,0.4488866936648869
264,0.46762032781085205
265,0.4680744282622627
266,0.4680744282622627
267,0.45966971257172234
268,0.48306529756640926
269,0.4654730735795865
270,0.525624050306321
271,0.4422441335038375
272,0.46535451811051726
273,0.49568898467095046
274,0.49831611487474164
275,0.5209071016105689
276,0.45588433892096974
277,0.47425919245418074
278,0.4574234794974169
279,0.49236096086438674
280,0.49383062634541275
281,0.46260666724318844
282,0.45909705665124223
283,0.45588433892096974
284,0.5181708642255723
285,0.48188230779019425
286,0.5225084053918386
287,0.4344479775930576
288,0.49784185473038245
289,0.4231174826914864
290,0.4492222386472283
291,0.45791362075008485
292,0.5255256545302001
293,0.4401164558986015
294,0.4709511548852515
295,0.5337777973905882
296,0.5017146080250393
297,0.4747132929055915
298,0.4865827923107186
299,0.4527350986319527
300,0.44616763924968883
301,0.5443248381193633
302,0.4470945610419923
303,0.5007316591938441
304,0.42914823367999694
305,0.508334342167281
306,0.438706582196308
307,0.4954617681456181
308,0.4542107617671444
309,0.5069331602306183
310,0.44662088396455213
311,0.5107690169874706
312,0.5339313644690533
313,0.4703402379625975
314,0.46195465277314396
315,0.5309038740354353
316,0.511681942599874
317,0.512747406098881
318,0.4428363660503469
319,0.45314529826813726
320,0.5197269151021897
321,0.42749098375942274
322,0.4680935587633498
323,0.5019156781619207
324,0.47033979183765523
325,0.5118153499853907
326,0.488540129479296
327,0.5000880878046878
328,0.5522619425728088
329,0.46535451811051726
330,0.5071344420908959
331,0.46762032781085205
332,0.5032182908671484
333,0.4709320243841645
334,0.4726056015379898
335,0.49998969202856697
336,0.471086037587572
337,0.5117169542092698
338,0.4752061004841186
339,0.48416621879975463
340,0.46379949642576124
341,0.4624087532245547
342,0.5048727375198866
343,0.4663481400787148
344,0.4482944611183775
345,0.5432080357777093
346,0.4659271740309973
347,0.49831508568288035
348,0.500715331960593
349,0.45224229105342556
350,0.44983360169482467
351,0.5110897100533646
352,0.4568121164498206
353,0.4552921063744603
354,0.4350836648298509
355,0.47380594773931733
356,0.4902491643674595
357,0.5328500198617373
358,0.42417884106116793
359,0.47853412429068226
360,0.44662088396455213
361,0.4434724994120826
362,0.5031991603660614
363,0.4981975594056724
364,0.46959079782635094
365,0.48249264164592925
366,0.49131565705832797
367,0.49996953233561864
368,0.48776356188601677
369,0.47973402436706747
370,0.5004792502143159
371,0.501036025026487
372,0.5023697786133313
373,0.480819064492104
374,0.5300111081159803
375,0.5001039689129967
376,0.5254070990611307
377,0.4906873837105615
378,0.4428363660503469
379,0.4987702153261524
380,0.4874746659802888
381,0.4373303440290985
382,0.4680712338759331
383,0.4488866936648869
384,0.546116970742258
385,0.49082182028793947
386,0.44831923143251673
387,0.5112241466307426
388,0.4744140613941355
389,0.47687642824516585
390,0.49784185473038245
391,0.4857026930503426
392,0.511243723256772
393,0.4572662719076798
394,0.4692939049646774
395,0.4780800238392715
396,0.478806692963159
397,0.46185015621312947
398,0.4768605471368569
399,0.4847388747202346
400,0.46821211423241904
401,0.46821211423241904
402,0.45314529826813726
403,0.46819298373133195
404,0.5236821830646585
405,0.5106356096019539
406,0.44331004312778705
407,0.4601429435242201
408,0.46734131535926743
409,0.4504253881163918
410,0.4201684684127456
411,0.45101437127012295
412,0.4768796776379439
413,0.5249968061504158
414,0.4574234794974169
415,0.4648812871580195
416,0.4350836648298509
417,0.5168725683730662
418,0.4832193107698167
419,0.48199983406740216
420,0.47760634676183145
421,0.4376411186973008
422,0.4847388747202346
423,0.44132524518081717
424,0.48414708829866754
425,0.45683124695090765
426,0.5448816129315345
427,0.5179189013709863
428,0.5174452242935461
429,0.48891541078061523
430,0.5209781540212218
431,0.49141405283444883
432,0.46455600745582015
433,0.5009174695574178
434,0.460632501709969
435,0.4698665608851573
436,0.4493846949315239
437,0.4350645343287639
438,0.5145554198300845
439,0.45968884307280933
440,0.5356562804655256
441,0.4851929751716454
442,0.4285316769442907
443,0.5288536783367636
444,0.5128616829833108
445,0.4654730735795865
446,0.5021369462598324
447,0.5113771306422888
448,0.44025978168180996
449,0.4564957019685661
450,0.48262707822330736
451,0.5538225800857316
452,0.45314529826813726
453,0.4836734112212275
454,0.4912954973653796
455,0.4422445796287799
456,0.4697480054160881
457,0.4507227271030077
458,0.5000880878046878
459,0.4536381058466643
460,0.45314529826813726
461,0.48294674209734006
462,0.45196127930006086
463,0.4460490837806196
464,0.46073517607072945
465,0.5139986450179133
466,0.5106514907102626
467,0.5203541592580949
468,0.5079986237296255
469,0.4993783289809705
470,0.4590779261501552
471,0.4653353876094302
472,0.5007312130689019
473,0.47081346891509523
474,0.5146067586727314
475,0.4665385370785937
476,0.45314529826813726
477,0.5133555197536993
478,0.4398056812303992
479,0.4574234794974169
480,0.4752061004841186
481,0.5066648701427813
482,0.5218900504417638
483,0.45255306572162785
484,0.48989448888403103
485,0.45588433892096974
486,0.46061662060166025
487,0.46809458795521103
488,0.4923619900562481
489,0.5524888122156907
490,0.5022713828372105
491,0.45968884307280933
492,0.4697480054160881
493,0.4658451054881275
494,0.49939745948205755
495,0.525624050306321
496,0.516245324217161
497,0.46821211423241904
498,0.5106514907102626
499,0.5439145452086482
500,0.5000880878046878
501,0.4909917145996558
502,0.4308059297255135
503,0.4940345380182121
504,0.4608891892741368
505,0.4753246559531879
506,0.5054841005674829
507,0.4852443140142924
508,0.4875111529064884
509,0.45848894299642406
510,0.4804802701169843
511,0.485820665452493
512,0.47959958778968936
513,0.4665194065775066
514,0.5220277364119201
515,0.4434285985968563
516,0.47035936846368454
517,0.4992597735119012
518,0.5067987236532403
519,0.43065935454952675
520,0.4479836864501753
521,0.49476120714209953
522,0.5169709641491871
523,0.4665385370785937
524,0.4836734112212275
525,0.44845691740267296
526,0.4376411186973008
527,0.5139827639096044
528,0.4557657834519005
529,0.5510672121996479
530,0.47975360099309683
531,0.4612416445566485
532,0.4391943181828028
533,0.4934433346635641
534,0.5131342516557874
535,0.46014338964916235
536,0.43950509285100514
537,0.5402099171404349
538,0.46819298373133195
539,0.48139172041258405
540,0.5039248002980875
541,0.49141405283444883
542,0.45255306572162785
543,0.4720329456175098
544,0.5209622729129132
545,0.5316496736604098
546,0.4868665523254707
547,0.45588433892096974
548,0.4768605471368569
549,0.48294674209734006
550,0.5136439695344848
551,0.501643109489444
552,0.4940345380182121
553,0.4671466507334119
554,0.48901380655673615
555,0.4590774800252129
556,0.47154013803898265
557,0.5441199321982512
558,0.4611072079792704
559,0.5332882392048393
560,0.45314529826813726
561,0.4463300955339843
562,0.4768807068298053
563,0.49768784152697515
564,0.5289082665721889
565,0.4648812871580195
566,0.5139986450179133
567,0.43905099239959433
568,0.5112787348661678
569,0.4714215825699134
570,0.4411786700048304
571,0.5197269151021897
572,0.5250159366515028
573,0.4780800238392715
574,0.4568121164498206
575,0.4630168668793728
576,0.46819298373133195
577,0.4434724994120826
578,0.4654730735795865
579,0.5275758502288718
580,0.46181696680298767
581,0.4880860290278853
582,0.4443755066267942
583,0.5191188014473714
584,0.4709320243841645
585,0.501643109489444
586,0.475932769608006
587,0.4903485893354417
588,0.4360114423587017
589,0.453026742799068
590,0.5293838639600751
591,0.4922434345871788
592,0.45921561212031153
593,0.43432942212398834
594,0.45968884307280933
595,0.5287598691969481
596,0.4594527613265321
597,0.4571477164386105
598,0.5139986450179133
599,0.48734022940291083
600,0.4832193107698167
601,0.4814271781469221
602,0.45683124695090765
603,0.5094352634006262
604,0.4917893341357681
605,0.5208437174438437
606,0.4686857913098592
607,0.5121037997661761
608,0.45361897534557727
609,0.47353252333029333
610,0.4796197474826377
611,0.4983319959830504
612,0.5337880386858449
613,0.5151635334849026
614,0.5096522146458163
615,0.4665385370785937
616,0.5282823596598109
617,0.4635046028658678
618,0.4215783421150392
619,0.5022703536453492
620,0.5274325101624666
621,0.4662436435187003
622,0.4840099853954302
623,0.536692868521068
624,0.4608891892741368
625,0.5128616829833108
626,0.5122737290214409
627,0.4967600639981242
628,0.4824735111448422
629,0.47699823310701317
630,0.45196127930006086
631,0.4977080012199234
632,0.4375398715300646
633,0.4428363660503469
634,0.4498140250687953
635,0.5127632872071899
636,0.49998969202856697
637,0.5015414643205448
638,0.44406428583364954
639,0.4654698241868084
640,0.46217267147827756
641,0.4780800238392715
642,0.5231887924192122
643,0.5208437174438437
644,0.47685735275052715
645,0.5150608591241421
646,0.5185461455268916
647,0.49996953233561864
648,0.4621418003802447
649,0.47941480661797714
650,0.5528541751193181
651,0.4798721564621661
652,0.4401164558986015
653,0.5033368463362177
654,0.5432080357777093
655,0.45452723125484734
656,0.4744331918952226
657,0.4763868700594168
658,0.49141405283444883
659,0.4897596061817106
660,0.4602810756193187
661,0.49998969202856697
662,0.5079986237296255
663,0.5471987614745163
664,0.45966971257172234
665,0.5133714008620079
666,0.48736038909585916
667,0.49496793137522965
668,0.507252824104651
669,0.44331004312778705
670,0.4564957019685661
671,0.44331004312778705
672,0.45040625761530473
673,0.4507227271030077
674,0.44935992461738467
675,0.4881023562611364
676,0.5128977237845679
677,0.4664008511084374
678,0.4780800238392715
679,0.5192526549578306
680,0.4767589019679577
681,0.48412751167263823
682,0.4498140250687953
683,0.45850585329659427
684,0.45693067191888986
685,0.49996953233561864
686,0.525624050306321
687,0.49085727802227774
688,0.5163437199932819
689,0.49523488421953965
690,0.4852125517976747
691,0.4967600639981242
692,0.48034538741466387
693,0.4697480054160881
694,0.44496729304836125
695,0.4856666522490855
696,0.4434285985968563
697,0.48034538741466387
698,0.4812731649435148
699,0.4422250030027505
700,0.5326960066583301
701,0.45647657146747905
702,0.5235901961240971
703,0.4806819615888667
704,0.49237787116455695
705,0.5253912179528221
706,0.5128977237845679
707,0.4967955217324624
708,0.4868665523254707
709,0.4574039028713876
710,0.5141172004869826
711,0.438706582196308
712,0.4350645343287639
713,0.4595511571026531
714,0.4993815783737488
715,0.44073345875925
716,0.5226358500667383
717,0.4654730735795865
718,0.516810953291614
719,0.4574230333724746
720,0.5425429467917254
721,0.5163628504943689
722,0.49571048160742587
723,0.47843572851456134
724,0.4780800238392715
725,0.49479666487643764
726,0.5203704864913461
727,0.48798482998392845
728,0.44934079411629757
729,0.524181982545664
730,0.507272128061052
731,0.44070868844511085
732,0.5479254305984037
733,0.5260152127159489
734,0.5150449780158333
735,0.478806692963159
736,0.48199983406740216
737,0.4387402177313921
738,0.491887729911889
739,0.5023697786133313
740,0.44165234708227047
741,0.49829595518179326
742,0.4514684717215336
743,0.4753246559531879
744,0.4659271740309973
745,0.5151985450942985
746,0.49998969202856697
747,0.4492222386472283
748,0.45635801599840975
749,0.45361897534557727
750,0.5058868272326983
751,0.4338557450465482
752,0.4180375414147313
753,0.45633843937238044
754,0.4259559483123011
755,0.49998969202856697
756,0.5010906132619123
757,0.5040433557671568
758,0.564318728096802
759,0.46821211423241904
760,0.5114327480695753
761,0.4708499558412948
762,0.4648617105319902
763,0.5048727375198866
764,0.4574234794974169
765,0.5276537782603784
766,0.49156806603785635
767,0.5276537782603784
768,0.45166963513294556
769,0.4622710672543984
770,0.5112273960235209
771,0.44935992461738467
772,0.5196083596331204
773,0.43931794524390433
774,0.4311330316269668
775,0.42051287861603204
776,0.4839930750952602
777,0.5094002517912304
778,0.453026742799068
779,0.5271642200746295
780,0.5244241502299357
781,0.5450515072432508
782,0.525963873873302
783,0.475932769608006
784,0.5224029827696909
785,0.4930876299882742
786,0.48249264164592925
787,0.5249334219836908
788,0.47524258741031816
789,0.49144906444384473
790,0.44073345875925
791,0.45564825717469254
792,0.4520798347691301
793,0.44999605797912023
794,0.4339990708297567
795,0.4811556386663068
796,0.5211512977257163
797,0.46819298373133195
798,0.5419918084680728
799,0.4730792786154299
800,0.4350836648298509
801,0.47927992391565666
802,0.5482553357676929
803,0.5314961065819447
804,0.49998969202856697
805,0.5357898613063563
806,0.5136074826082853
807,0.4967600639981242
808,0.45694980241997685
809,0.4280827701809898
810,0.4870205655288781
811,0.49144951056878705
812,0.4836734112212275
813,0.5461683095849049
814,0.4574234794974169
815,0.46379949642576124
816,0.4502877021462355
817,0.5288891360711019
818,0.47518696998303156
819,0.5341012587807695
820,0.438133926275828
821,0.47518696998303156
822,0.5137423653106057
823,0.4488866936648869
824,0.4302136971790041
825,0.49476120714209953
826,0.4694124604337466
827,0.4439018295493541
828,0.45909705665124223
829,0.4671466507334119
830,0.4940355672100734
831,0.4536348564538862
832,0.520319147648699
833,0.4659271740309973
834,0.49831611487474164
835,0.5225172945976692
836,0.46988569138624436
837,0.49758944575085423
838,0.4305407990804575
839,0.5398800119711455
840,0.4510582720853492
841,0.45850585329659427
842,0.44331004312778705
843,0.49878979195218176
844,0.5078961228241791
845,0.4911620899798628
846,0.4981975594056724
847,0.45909705665124223
848,0.5232439637215566
849,0.4839930750952602
850,0.45361897534557727
851,0.488540129479296
852,0.49253085517610307
853,0.5247989854063126
854,0.48034538741466387
855,0.5368361943042764
856,0.4937116247514012
857,0.5192335244567435
858,0.485820665452493
859,0.4633730176796051
860,0.4439018295493541
861,0.46288243030199483
862,0.49084139691396894
863,0.4864124518740599
864,0.4923619900562481
865,0.4799076141965042
866,0.4748714112383245
867,0.45588433892096974
868,0.45314529826813726
869,0.4847388747202346
870,0.438133926275828
871,0.4407525892603371
872,0.49342879079878244
873,0.5089620324481284
874,0.4338557450465482
875,0.47364782940658434
876,0.4709320243841645
877,0.48762912530863867
878,0.5195924785248116
879,0.4780604472132422
880,0.4624087532245547
881,0.5034706998466767
882,0.4967600639981242
883,0.498587654355357
884,0.4659271740309973
885,0.4812731649435148
886,0.5162803358265567
887,0.4967600639981242
888,0.46455600745582015
889,0.46369785125686214
890,0.4618360973040747
891,0.5209622729129132
892,0.4971969111541505
893,0.5066648701427813
894,0.47236866405516525
895,0.46821211423241904
896,0.4590774800252129
897,0.4455993212807713
898,0.47382507824040443
899,0.5261178870767094
900,0.46181696680298767
901,0.4552925524994026
902,0.5220277364119201
903,0.43952466947703445
904,0.4302136971790041
905,0.47414063698511144
906,0.487948343057729
907,0.5127632872071899
908,0.43432942212398834
909,0.5180724684494514
910,0.46700896476325554
911,0.4590774800252129
912,0.4488866936648869
913,0.46379949642576124
914,0.4768796776379439
915,0.5106001518676155
916,0.4215783421150392
917,0.46260666724318844
918,0.45314529826813726
919,0.4602810756193187
920,0.4563575698734675
921,0.4748714112383245
922,0.4401164558986015
923,0.4589398490615051
924,0.49476120714209953
925,0.4812540344424277
926,0.5263101062758423
927,0.4619355222720569
928,0.46988613751118674
929,0.49141405283444883
930,0.4595511571026531
931,0.537294846009955
932,0.475932769608006
933,0.5260343432170359
934,0.5236555938757986
935,0.4391993897748351
936,0.5162803358265567
937,0.4698665608851573
938,0.46505962455062383
939,0.47959958778968936
940,0.46545394307849947
941,0.4391802592737481
942,0.4654730735795865
943,0.5033368463362177
944,0.4508990651938318
945,0.5025237918167389
946,0.4350645343287639
947,0.44934079411629757
948,0.47035936846368454
949,0.48294674209734006
950,0.4554741392847852
951,0.5028784673001674
952,0.5027254832886212
953,0.45576253405912226
954,0.5394482364071517
955,0.5156372105623427
956,0.5360847548662498
957,0.4800388013811041
958,0.5141172004869826
959,0.4960503051744069
960,0.46809133856243285
961,0.4552925524994026
962,0.4824735111448422
963,0.47475285576925524
964,0.5250672754941497
965,0.4682088648396409
966,0.46440761008057935
967,0.45635801599840975
968,0.48631080670516075
969,0.49843364115194955
970,0.47425919245418074
971,0.5163787316026777
972,0.5157356063384636
973,0.47033979183765523
974,0.49829595518179326
975,0.46762032781085205
976,0.5017616649585132
977,0.47867181026083855
978,0.4376411186973008
979,0.48284834632121915
980,0.5066648701427813
981,0.49285479763477524
982,0.4401164558986015
983,0.4754795248931427
984,0.4697490346079493
985,0.5039248002980875
986,0.5193237073684837
987,0.45694980241997685
988,0.4785532547917693
989,0.4977080012199234
990,0.535774835934595
991,0.4960503051744069
992,0.49917663750908814
993,0.5095538188696954
994,0.5287757503052569
995,0.4439018295493541
996,0.4659467506570267
997,0.5191701402900184
998,0.44616763924968883
999,0.4595511571026531
1000,0.47865267975975145
1001,0.46014338964916235
1002,0.4353948856229955
1003,0.5345394781238715
1004,0.5069172791223095
1005,0.4905698574333534
1006,0.5243607660632106
1007,0.4832193107698167
1008,0.5088271497458082
1009,0.4923619900562481
1010,0.45968884307280933
1011,0.4632072638792519
1012,0.47262192877124093
1013,0.4947775343753506
1014,0.5202005921796298
1015,0.453618529220635
1016,0.5173266688244769
1017,0.44236313509784914
1018,0.4507227271030077
1019,0.4391943181828028
1020,0.5066607650134557
1021,0.519979324081718
1022,0.505464970066396
1023,0.45361897534557727
1024,0.438706582196308
1025,0.45966971257172234
1026,0.4423907086798243
1027,0.5164972870717469
1028,0.45633843937238044
1029,0.4912954973653796
1030,0.4989242285295598
1031,0.43307173942584815
1032,0.516532744806085
1033,0.4434724994120826
1034,0.4581501486213044
1035,0.49829595518179326
1036,0.47865267975975145
1037,0.5089265747137904
1038,0.49606988180043626
1039,0.49736817765294244
1040,0.5385302038206786
1041,0.5096051577123425
1042,0.5333745896568821
1043,0.47474875063992966
1044,0.5209972845223088
1045,0.4703402379625975
1046,0.4595511571026531
1047,0.4375225632282316
1048,0.4802077014445076
1049,0.4574234794974169
1050,0.45693067191888986
1051,0.46809458795521103
1052,0.44060704327621175
1053,0.4401164558986015
1054,0.5553361463819838
1055,0.4434285985968563
1056,0.45683124695090765
1057,0.5316146620510138
1058,0.4391943181828028
1059,0.49405469771116045
1060,0.45921561212031153
1061,0.4401412262127406
1062,0.5198809283055971
1063,0.47081346891509523
1064,0.5253912179528221
1065,0.5267610123409234
1066,0.49818167829736354
1067,0.4601625201502494
1068,0.44935992461738467
1069,0.5344050415464935
1070,0.48127419413537603
1071,0.44571787674984054
1072,0.4802077014445076
1073,0.4449631879190357
1074,0.4396432249461037
1075,0.4835717660523283
1076,0.49236096086438674
1077,0.46014338964916235
1078,0.45850585329659427
1079,0.47032066133656814
1080,0.5017616649585132
1081,0.45966971257172234
1082,0.4847388747202346
1083,0.49180521524407694
1084,0.4542107617671444
1085,0.46913989176126986
1086,0.4312791606780112
1087,0.5243253083288725
1088,0.45314529826813726
1089,0.5188854880253815
1090,0.49998969202856697
1091,0.44025978168180996
1092,0.5062064911067309
1093,0.4498140250687953
1094,0.4541091165982452
1095,0.5118153499853907
1096,0.43338251409405043
1097,0.46122473425647825
1098,0.5133555197536993
1099,0.4815457336159914
1100,0.4767621513607361
1101,0.46762032781085205
1102,0.48450279297395743
1103,0.49236096086438674
1104,0.4909599523830382
1105,0.4907042940107316
1106,0.4942422914432035
1107,0.5374647403216715
1108,0.45966971257172234
1109,0.533304120313148
1110,0.4492222386472283
1111,0.4417709025513397
1112,0.46029740285256976
1113,0.4435910548811518
1114,0.5128977237845679
1115,0.49238112055733513
1116,0.5151989912192408
1117,0.49141405283444883
1118,0.4821538472708096
1119,0.5215545054594224
1120,0.4302136971790041
1121,0.5272980735850885
1122,0.4680744282622627
1123,0.49985525545118886
1124,0.47081346891509523
1125,0.5197973844459236
1126,0.4812731649435148
1127,0.46523699183330935
1128,0.4540922062980752
1129,0.4542107617671444
1130,0.5193712104268997
1131,0.4873412585947721
1132,0.45545500878369816
1133,0.4941629769414246
1134,0.49011575698194276
1135,0.4730792786154299
1136,0.5176151186052624
1137,0.5127791683154987
1138,0.4677388832799213
1139,0.4425255913821447
1140,0.45316442876922425
1141,0.4405901329760416
1142,0.43234462417701836
1143,0.438706582196308
1144,0.46702809526434264
1145,0.48578520771815475
1146,0.5027096021803125
1147,0.46379624703298306
1148,0.5110897100533646
1149,0.5146701428394564
1150,0.47081346891509523
1151,0.4692743283386481
1152,0.43858802672723873
1153,0.5022512231442621
1154,0.4624087532245547
1155,0.543073599200331
1156,0.49418855122161953
1157,0.480819064492104
1158,0.5196083596331204
1159,0.5148591676522599
1160,0.5146538156062054
1161,0.5071344420908959
1162,0.5055983774519128
1163,0.5175790778040052
1164,0.5129173004105972
1165,0.4736669599076713
1166,0.4960503051744069
1167,0.46809458795521103
1168,0.5156722221717386
1169,0.4568121164498206
1170,0.4958075401400197
1171,0.44874856156978815
1172,0.4732137151928081
1173,0.49831611487474164
1174,0.5056144320155356
1175,0.46821211423241904
1176,0.49831611487474164
1177,0.5283216498538462
1178,0.4367413608753674
1179,0.49036771983652877
1180,0.48846131032920453
1181,0.4548188754219626
1182,0.5215703865677312
1183,0.48475520195348565
1184,0.5074068373080585
1185,0.49021370663312136
1186,0.5027450599146506
1187,0.4970592251839942
1188,0.5232789753309524
1189,0.49464265167303034
1190,0.5316496736604098
1191,0.5233423594976775
1192,0.4897596061817106
1193,0.5049912929889558
1194,0.5150360888100031
1195,0.4979762913077606
1196,0.49996953233561864
1197,0.5094002517912304
1198,0.4785532547917693
1199,0.45574665295081346
1200,0.4940355672100734
1201,0.4747132929055915
1202,0.45909705665124223
1203,0.4828292158201321
1204,0.5119339054544599
1205,0.46181696680298767
1206,0.5428048280440031
1207,0.48306529756640926
1208,0.5185620266352002
1209,0.4629319469453878
1210,0.5005967764915238
1211,0.4880827796351071
1212,0.4498144711937377
1213,0.48734022940291083
1214,0.4726056015379898
1215,0.46061662060166025
1216,0.47959958778968936
1217,0.5089615863231862
1218,0.4879685027506773
1219,0.5232439637215566
1220,0.5057332601542331
1221,0.45089581580105376
1222,0.5167185551696587
1223,0.47747191018445334
1224,0.48306529756640926
1225,0.4717380520576164
1226,0.501643109489444
1227,0.46762032781085205
1228,0.48252587917935064
1229,0.4407525892603371
1230,0.5292494273826971
1231,0.5156722221717386
1232,0.46913989176126986
1233,0.4489305944801131
1234,0.49723374107556434
1235,0.49141405283444883
1236,0.45257264234765715
1237,0.5039248002980875
1238,0.5249968061504158
1239,0.4344727479071968
1240,0.4654730735795865
1241,0.43432942212398834
1242,0.5010519061347959
1243,0.49418855122161953
1244,0.4998711365594977
1245,0.4389133064294381
1246,0.5040788135014949
1247,0.4489305944801131
1248,0.48964207990450265
1249,0.44331004312778705
1250,0.5163830101873172
1251,0.5187794240053328
1252,0.5057332601542331
1253,0.4892863752292128
1254,0.4290296782109277
